Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
F6	plant_miRNA	L-Valine	mix_5	3	10	41	1.299399972
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	41	0.317900002
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	41	0.943799973
F9	scrambled_miRNA	L-Serine	mix_5	4	10	41	1.606400013
F10	scrambled_miRNA	L-Valine	mix_5	5	10	41	1.258599997
F11	plant_miRNA	L-Leucine	mix_5	5	10	41	0.955900013
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	41	0.078000002
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	41	0.074600004
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	41	0.334300011
G3	plant_miRNA	Mix17	mix_5	1	10	41	1.617599964
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	41	0.915799975
G5	scrambled_miRNA	Mix17	mix_5	2	10	41	1.603199959
G6	scrambled_miRNA	L-Valine	mix_5	3	10	41	1.196099997
G7	plant_miRNA	L-Threonine	mix_5	3	10	41	0.283600003
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	41	0.920300007
G9	plant_miRNA	L-Serine	mix_5	4	10	41	1.588600039
G10	plant_miRNA	L-Valine	mix_5	5	10	41	1.283300042
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	41	0.775399983
G12	N.A.	Mix17	N.A.	N.A.	N.A.	41	0.076200001
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	41	0.082500003
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	41	0.082900003
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	41	0.083400004
H7	N.A.	Mix17	N.A.	N.A.	N.A.	41	0.076800004
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	41	0.074900001
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	41	0.0779
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	42	0.090800002
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	42	0.0977
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	42	0.093199998
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	42	0.092699997
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	42	0.098999999
A8	N.A.	Mix17	N.A.	N.A.	N.A.	42	0.093400002
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	42	0.084600002
B2	plant_miRNA	L-Valine	mix_5	1	10	42	1.421800017
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	42	0.965200007
B4	plant_miRNA	L-Serine	mix_5	2	10	42	1.646999955
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	42	0.335999995
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	42	1.01639998
B7	plant_miRNA	Mix17	mix_5	3	10	42	1.544399977
B8	plant_miRNA	Mix17	mix_5	4	10	42	1.539299965
B9	plant_miRNA	L-Valine	mix_5	4	10	42	1.305199981
B10	scrambled_miRNA	L-Serine	mix_5	5	10	42	1.603999972
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	42	1.006700039
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	42	0.087499999
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	42	0.073600002
C2	scrambled_miRNA	L-Valine	mix_5	1	10	42	1.33039999
C3	plant_miRNA	L-Leucine	mix_5	1	10	42	1.057700038
C4	scrambled_miRNA	L-Serine	mix_5	2	10	42	1.575099945
C5	plant_miRNA	L-Threonine	mix_5	2	10	42	0.326700002
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	42	1.048200011
C7	scrambled_miRNA	Mix17	mix_5	3	10	42	1.566900015
C8	scrambled_miRNA	Mix17	mix_5	4	10	42	1.526499987
C9	scrambled_miRNA	L-Valine	mix_5	4	10	42	1.219200015
C10	plant_miRNA	L-Serine	mix_5	5	10	42	1.616999984
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	42	1.027199984
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	42	0.085600004
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	42	0.0814
D2	scrambled_miRNA	L-Serine	mix_5	1	10	42	1.790199995
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	42	0.989199996
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	42	1.046800017
D5	plant_miRNA	L-Valine	mix_5	2	10	42	1.460600019
D6	plant_miRNA	L-Leucine	mix_5	3	10	42	1.100700021
D7	plant_miRNA	L-Serine	mix_5	3	10	42	1.711300015
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	42	0.3838
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	42	0.906599998
D10	plant_miRNA	L-Threonine	mix_5	5	10	42	0.38499999
D11	plant_miRNA	Mix17	mix_5	5	10	42	1.593000054
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	42	0.078599997
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	42	0.096199997
E2	plant_miRNA	L-Serine	mix_5	1	10	42	1.919100046
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	42	1.038400054
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	42	1.04460001
E5	scrambled_miRNA	L-Valine	mix_5	2	10	42	1.413100004
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	42	0.810199976
E7	scrambled_miRNA	L-Serine	mix_5	3	10	42	1.723199964
E8	plant_miRNA	L-Threonine	mix_5	4	10	42	0.377000004
E9	plant_miRNA	L-Leucine	mix_5	4	10	42	1.155400038
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	42	0.393000007
E11	scrambled_miRNA	Mix17	mix_5	5	10	42	1.643100023
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	42	0.092
F1	N.A.	Mix17	N.A.	N.A.	N.A.	42	0.084600002
F2	plant_miRNA	L-Threonine	mix_5	1	10	42	0.387899995
F3	scrambled_miRNA	Mix17	mix_5	1	10	42	1.822999954
F4	plant_miRNA	L-Leucine	mix_5	2	10	42	1.032999992
F5	plant_miRNA	Mix17	mix_5	2	10	42	1.578799963
F6	plant_miRNA	L-Valine	mix_5	3	10	42	1.245599985
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	42	0.337900013
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	42	0.968500018
F9	scrambled_miRNA	L-Serine	mix_5	4	10	42	1.608999968
F10	scrambled_miRNA	L-Valine	mix_5	5	10	42	1.26789999
F11	plant_miRNA	L-Leucine	mix_5	5	10	42	1.03489995
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	42	0.078000002
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	42	0.0748
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	42	0.353199989
G3	plant_miRNA	Mix17	mix_5	1	10	42	1.616099954
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	42	0.934199989
G5	scrambled_miRNA	Mix17	mix_5	2	10	42	1.597300053
G6	scrambled_miRNA	L-Valine	mix_5	3	10	42	1.212000012
G7	plant_miRNA	L-Threonine	mix_5	3	10	42	0.298599988
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	42	0.946099997
G9	plant_miRNA	L-Serine	mix_5	4	10	42	1.591799974
G10	plant_miRNA	L-Valine	mix_5	5	10	42	1.325299978
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	42	0.915799975
G12	N.A.	Mix17	N.A.	N.A.	N.A.	42	0.076099999
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	42	0.082599998
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	42	0.082400002
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	42	0.082099997
H7	N.A.	Mix17	N.A.	N.A.	N.A.	42	0.075999998
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	42	0.0744
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	42	0.077500001
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	43	0.090499997
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	43	0.097599998
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	43	0.093199998
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	43	0.093199998
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	43	0.098700002
A8	N.A.	Mix17	N.A.	N.A.	N.A.	43	0.0942
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	43	0.084200002
B2	plant_miRNA	L-Valine	mix_5	1	10	43	1.438300014
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	43	1.082700014
B4	plant_miRNA	L-Serine	mix_5	2	10	43	1.648699999
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	43	0.352400005
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	43	1.039999962
B7	plant_miRNA	Mix17	mix_5	3	10	43	1.542299986
B8	plant_miRNA	Mix17	mix_5	4	10	43	1.538900018
B9	plant_miRNA	L-Valine	mix_5	4	10	43	1.300500035
B10	scrambled_miRNA	L-Serine	mix_5	5	10	43	1.604599953
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	43	1.02820003
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	43	0.087700002
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	43	0.075300001
C2	scrambled_miRNA	L-Valine	mix_5	1	10	43	1.335500002
C3	plant_miRNA	L-Leucine	mix_5	1	10	43	1.057299972
C4	scrambled_miRNA	L-Serine	mix_5	2	10	43	1.573600054
C5	plant_miRNA	L-Threonine	mix_5	2	10	43	0.341699988
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	43	1.068199992
C7	scrambled_miRNA	Mix17	mix_5	3	10	43	1.564299941
C8	scrambled_miRNA	Mix17	mix_5	4	10	43	1.513000011
C9	scrambled_miRNA	L-Valine	mix_5	4	10	43	1.236400008
C10	plant_miRNA	L-Serine	mix_5	5	10	43	1.619199991
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	43	1.038200021
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	43	0.085900001
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	43	0.081600003
D2	scrambled_miRNA	L-Serine	mix_5	1	10	43	1.791900039
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	43	1.011999965
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	43	1.068699956
D5	plant_miRNA	L-Valine	mix_5	2	10	43	1.537199974
D6	plant_miRNA	L-Leucine	mix_5	3	10	43	1.033800006
D7	plant_miRNA	L-Serine	mix_5	3	10	43	1.714599967
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	43	0.406100005
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	43	0.901499987
D10	plant_miRNA	L-Threonine	mix_5	5	10	43	0.407099992
D11	plant_miRNA	Mix17	mix_5	5	10	43	1.608299971
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	43	0.078900002
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	43	0.096100003
E2	plant_miRNA	L-Serine	mix_5	1	10	43	1.918099999
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	43	1.068899989
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	43	1.085899949
E5	scrambled_miRNA	L-Valine	mix_5	2	10	43	1.342399955
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	43	0.897899985
E7	scrambled_miRNA	L-Serine	mix_5	3	10	43	1.725299954
E8	plant_miRNA	L-Threonine	mix_5	4	10	43	0.396200001
E9	plant_miRNA	L-Leucine	mix_5	4	10	43	1.204300046
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	43	0.415300012
E11	scrambled_miRNA	Mix17	mix_5	5	10	43	1.629799962
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	43	0.094800003
F1	N.A.	Mix17	N.A.	N.A.	N.A.	43	0.084700003
F2	plant_miRNA	L-Threonine	mix_5	1	10	43	0.407000005
F3	scrambled_miRNA	Mix17	mix_5	1	10	43	1.813300014
F4	plant_miRNA	L-Leucine	mix_5	2	10	43	1.115100026
F5	plant_miRNA	Mix17	mix_5	2	10	43	1.590299964
F6	plant_miRNA	L-Valine	mix_5	3	10	43	1.265300035
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	43	0.358900011
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	43	0.986899972
F9	scrambled_miRNA	L-Serine	mix_5	4	10	43	1.612699986
F10	scrambled_miRNA	L-Valine	mix_5	5	10	43	1.277099967
F11	plant_miRNA	L-Leucine	mix_5	5	10	43	1.115700006
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	43	0.078000002
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	43	0.075000003
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	43	0.373899996
G3	plant_miRNA	Mix17	mix_5	1	10	43	1.616099954
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	43	0.968299985
G5	scrambled_miRNA	Mix17	mix_5	2	10	43	1.590499997
G6	scrambled_miRNA	L-Valine	mix_5	3	10	43	1.225299954
G7	plant_miRNA	L-Threonine	mix_5	3	10	43	0.315299988
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	43	0.972599983
G9	plant_miRNA	L-Serine	mix_5	4	10	43	1.594300032
G10	plant_miRNA	L-Valine	mix_5	5	10	43	1.284500003
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	43	0.976400018
G12	N.A.	Mix17	N.A.	N.A.	N.A.	43	0.075999998
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	43	0.081799999
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	43	0.082800001
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	43	0.081900001
H7	N.A.	Mix17	N.A.	N.A.	N.A.	43	0.076300003
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	43	0.074600004
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	43	0.077399999
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	44	0.090400003
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	44	0.096799999
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	44	0.094499998
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	44	0.093699999
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	44	0.099100001
A8	N.A.	Mix17	N.A.	N.A.	N.A.	44	0.093900003
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	44	0.0854
B2	plant_miRNA	L-Valine	mix_5	1	10	44	1.456099987
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	44	1.107200027
B4	plant_miRNA	L-Serine	mix_5	2	10	44	1.650200009
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	44	0.369599998
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	44	1.057800055
B7	plant_miRNA	Mix17	mix_5	3	10	44	1.554299951
B8	plant_miRNA	Mix17	mix_5	4	10	44	1.540300012
B9	plant_miRNA	L-Valine	mix_5	4	10	44	1.316400051
B10	scrambled_miRNA	L-Serine	mix_5	5	10	44	1.60860002
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	44	1.043099999
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	44	0.0876
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	44	0.074699998
C2	scrambled_miRNA	L-Valine	mix_5	1	10	44	1.353000045
C3	plant_miRNA	L-Leucine	mix_5	1	10	44	1.299999952
C4	scrambled_miRNA	L-Serine	mix_5	2	10	44	1.573600054
C5	plant_miRNA	L-Threonine	mix_5	2	10	44	0.358099997
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	44	1.08070004
C7	scrambled_miRNA	Mix17	mix_5	3	10	44	1.562600017
C8	scrambled_miRNA	Mix17	mix_5	4	10	44	1.500399947
C9	scrambled_miRNA	L-Valine	mix_5	4	10	44	1.25909996
C10	plant_miRNA	L-Serine	mix_5	5	10	44	1.623200059
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	44	1.064200044
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	44	0.085199997
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	44	0.081299998
D2	scrambled_miRNA	L-Serine	mix_5	1	10	44	1.795699954
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	44	1.030900002
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	44	1.090800047
D5	plant_miRNA	L-Valine	mix_5	2	10	44	1.609200001
D6	plant_miRNA	L-Leucine	mix_5	3	10	44	1.063699961
D7	plant_miRNA	L-Serine	mix_5	3	10	44	1.720199943
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	44	0.428799987
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	44	0.962800026
D10	plant_miRNA	L-Threonine	mix_5	5	10	44	0.429100007
D11	plant_miRNA	Mix17	mix_5	5	10	44	1.603600025
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	44	0.078699999
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	44	0.095899999
E2	plant_miRNA	L-Serine	mix_5	1	10	44	1.92019999
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	44	1.110499978
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	44	1.09829998
E5	scrambled_miRNA	L-Valine	mix_5	2	10	44	1.389199972
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	44	0.851800025
E7	scrambled_miRNA	L-Serine	mix_5	3	10	44	1.728199959
E8	plant_miRNA	L-Threonine	mix_5	4	10	44	0.415199995
E9	plant_miRNA	L-Leucine	mix_5	4	10	44	1.268300056
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	44	0.438300014
E11	scrambled_miRNA	Mix17	mix_5	5	10	44	1.619400024
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	44	0.094700001
F1	N.A.	Mix17	N.A.	N.A.	N.A.	44	0.084200002
F2	plant_miRNA	L-Threonine	mix_5	1	10	44	0.421600014
F3	scrambled_miRNA	Mix17	mix_5	1	10	44	1.805699944
F4	plant_miRNA	L-Leucine	mix_5	2	10	44	1.0704
F5	plant_miRNA	Mix17	mix_5	2	10	44	1.597100019
F6	plant_miRNA	L-Valine	mix_5	3	10	44	1.371799946
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	44	0.380100012
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	44	1.020900011
F9	scrambled_miRNA	L-Serine	mix_5	4	10	44	1.61619997
F10	scrambled_miRNA	L-Valine	mix_5	5	10	44	1.289800048
F11	plant_miRNA	L-Leucine	mix_5	5	10	44	1.058599949
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	44	0.078199998
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	44	0.074500002
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	44	0.392199993
G3	plant_miRNA	Mix17	mix_5	1	10	44	1.61650002
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	44	1.031299949
G5	scrambled_miRNA	Mix17	mix_5	2	10	44	1.581599951
G6	scrambled_miRNA	L-Valine	mix_5	3	10	44	1.237900019
G7	plant_miRNA	L-Threonine	mix_5	3	10	44	0.330599993
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	44	0.998399973
G9	plant_miRNA	L-Serine	mix_5	4	10	44	1.597300053
G10	plant_miRNA	L-Valine	mix_5	5	10	44	1.297999978
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	44	0.869799972
G12	N.A.	Mix17	N.A.	N.A.	N.A.	44	0.075900003
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	44	0.081799999
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	44	0.082699999
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	44	0.084799998
H7	N.A.	Mix17	N.A.	N.A.	N.A.	44	0.077100001
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	44	0.075300001
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	44	0.078000002
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	45	0.090599999
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	45	0.095899999
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	45	0.093099996
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	45	0.093099996
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	45	0.098899998
A8	N.A.	Mix17	N.A.	N.A.	N.A.	45	0.094099998
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	45	0.084399998
B2	plant_miRNA	L-Valine	mix_5	1	10	45	1.472300053
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	45	1.140900016
B4	plant_miRNA	L-Serine	mix_5	2	10	45	1.650400043
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	45	0.388099998
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	45	1.077200055
B7	plant_miRNA	Mix17	mix_5	3	10	45	1.550999999
B8	plant_miRNA	Mix17	mix_5	4	10	45	1.541100025
B9	plant_miRNA	L-Valine	mix_5	4	10	45	1.329399943
B10	scrambled_miRNA	L-Serine	mix_5	5	10	45	1.611199975
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	45	1.060700059
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	45	0.088
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	45	0.073299997
C2	scrambled_miRNA	L-Valine	mix_5	1	10	45	1.336300015
C3	plant_miRNA	L-Leucine	mix_5	1	10	45	1.435099959
C4	scrambled_miRNA	L-Serine	mix_5	2	10	45	1.574399948
C5	plant_miRNA	L-Threonine	mix_5	2	10	45	0.374900013
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	45	1.105599999
C7	scrambled_miRNA	Mix17	mix_5	3	10	45	1.561200023
C8	scrambled_miRNA	Mix17	mix_5	4	10	45	1.491700053
C9	scrambled_miRNA	L-Valine	mix_5	4	10	45	1.24119997
C10	plant_miRNA	L-Serine	mix_5	5	10	45	1.627400041
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	45	1.112699986
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	45	0.085900001
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	45	0.081600003
D2	scrambled_miRNA	L-Serine	mix_5	1	10	45	1.798300028
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	45	1.05219996
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	45	1.113299966
D5	plant_miRNA	L-Valine	mix_5	2	10	45	1.667999983
D6	plant_miRNA	L-Leucine	mix_5	3	10	45	1.169399977
D7	plant_miRNA	L-Serine	mix_5	3	10	45	1.724099994
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	45	0.452800006
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	45	1.027199984
D10	plant_miRNA	L-Threonine	mix_5	5	10	45	0.453799993
D11	plant_miRNA	Mix17	mix_5	5	10	45	1.600700021
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	45	0.0788
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	45	0.096600004
E2	plant_miRNA	L-Serine	mix_5	1	10	45	1.916900039
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	45	1.129999995
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	45	1.132400036
E5	scrambled_miRNA	L-Valine	mix_5	2	10	45	1.35860002
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	45	0.885299981
E7	scrambled_miRNA	L-Serine	mix_5	3	10	45	1.727900028
E8	plant_miRNA	L-Threonine	mix_5	4	10	45	0.435299993
E9	plant_miRNA	L-Leucine	mix_5	4	10	45	1.291000009
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	45	0.463999987
E11	scrambled_miRNA	Mix17	mix_5	5	10	45	1.609500051
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	45	0.092299998
F1	N.A.	Mix17	N.A.	N.A.	N.A.	45	0.0845
F2	plant_miRNA	L-Threonine	mix_5	1	10	45	0.445300013
F3	scrambled_miRNA	Mix17	mix_5	1	10	45	1.798099995
F4	plant_miRNA	L-Leucine	mix_5	2	10	45	1.090199947
F5	plant_miRNA	Mix17	mix_5	2	10	45	1.59829998
F6	plant_miRNA	L-Valine	mix_5	3	10	45	1.286999941
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	45	0.401499987
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	45	1.048400044
F9	scrambled_miRNA	L-Serine	mix_5	4	10	45	1.618800044
F10	scrambled_miRNA	L-Valine	mix_5	5	10	45	1.296399951
F11	plant_miRNA	L-Leucine	mix_5	5	10	45	1.051300049
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	45	0.078199998
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	45	0.075300001
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	45	0.413399994
G3	plant_miRNA	Mix17	mix_5	1	10	45	1.619799972
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	45	1.084699988
G5	scrambled_miRNA	Mix17	mix_5	2	10	45	1.573600054
G6	scrambled_miRNA	L-Valine	mix_5	3	10	45	1.253499985
G7	plant_miRNA	L-Threonine	mix_5	3	10	45	0.348199993
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	45	1.023800015
G9	plant_miRNA	L-Serine	mix_5	4	10	45	1.598500013
G10	plant_miRNA	L-Valine	mix_5	5	10	45	1.378600001
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	45	1.07190001
G12	N.A.	Mix17	N.A.	N.A.	N.A.	45	0.076200001
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	45	0.081500001
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	45	0.082500003
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	45	0.084299996
H7	N.A.	Mix17	N.A.	N.A.	N.A.	45	0.077200003
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	45	0.075499997
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	45	0.078400001
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	46	0.090599999
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	46	0.097999997
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	46	0.093199998
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	46	0.093099996
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	46	0.098999999
A8	N.A.	Mix17	N.A.	N.A.	N.A.	46	0.093699999
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	46	0.0845
B2	plant_miRNA	L-Valine	mix_5	1	10	46	1.487699986
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	46	1.224400043
B4	plant_miRNA	L-Serine	mix_5	2	10	46	1.651000023
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	46	0.407499999
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	46	1.10010004
B7	plant_miRNA	Mix17	mix_5	3	10	46	1.552800059
B8	plant_miRNA	Mix17	mix_5	4	10	46	1.541700006
B9	plant_miRNA	L-Valine	mix_5	4	10	46	1.364899993
B10	scrambled_miRNA	L-Serine	mix_5	5	10	46	1.612400055
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	46	1.096899986
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	46	0.088100001
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	46	0.073200002
C2	scrambled_miRNA	L-Valine	mix_5	1	10	46	1.333899975
C3	plant_miRNA	L-Leucine	mix_5	1	10	46	1.479500055
C4	scrambled_miRNA	L-Serine	mix_5	2	10	46	1.532400012
