Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	39	0.3871
B4	scrambled_miRNA	Glycine	mix_5	2	10	39	2.1835
B5	plant_miRNA	L-Lysine	mix_5	2	10	39	2.3068
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	39	1.0612
B7	plant_miRNA	Glycine	mix_5	3	10	39	2.1915
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	39	0.4537
B9	plant_miRNA	L-Proline	mix_5	4	10	39	2.5423
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	39	2.3387
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	39	0.9933
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	39	0.0875
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	39	0.102
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	39	1.1499
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	39	0.4548
C4	plant_miRNA	Glycine	mix_5	2	10	39	2.2224
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	39	2.2739
C6	plant_miRNA	L-Methionine	mix_5	3	10	39	1.0035
C7	scrambled_miRNA	Glycine	mix_5	3	10	39	2.1245
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	39	0.4124
C9	scrambled_miRNA	L-Proline	mix_5	4	10	39	2.4426
C10	plant_miRNA	L-Lysine	mix_5	5	10	39	2.3608
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	39	1.1454
C12	N.A.	Glycine	N.A.	N.A.	N.A.	39	0.0876
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	39	0.0839
D2	plant_miRNA	L-Methionine	mix_5	1	10	39	0.9258
D3	plant_miRNA	Glycine	mix_5	1	10	39	2.2548
D4	plant_miRNA	L-Proline	mix_5	2	10	39	2.2644
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	39	1.0068
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	39	1.1155
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	39	0.4026
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	39	2.3257
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	39	1.2262
D10	scrambled_miRNA	Glycine	mix_5	5	10	39	2.2399
D11	scrambled_miRNA	L-Proline	mix_5	5	10	39	2.4877
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	39	0.091
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	39	0.084
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	39	1.0097
E3	scrambled_miRNA	Glycine	mix_5	1	10	39	2.0514
E4	scrambled_miRNA	L-Proline	mix_5	2	10	39	2.3987
E5	plant_miRNA	L-Methionine	mix_5	2	10	39	0.9149
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	39	1.141
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	39	0.4232
E8	plant_miRNA	L-Lysine	mix_5	4	10	39	2.3708
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	39	1.0477
E10	plant_miRNA	Glycine	mix_5	5	10	39	2.1273
E11	plant_miRNA	L-Proline	mix_5	5	10	39	2.4358
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	39	0.0913
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	39	0.0805
F2	scrambled_miRNA	L-Proline	mix_5	1	10	39	2.1417
F3	plant_miRNA	L-Lysine	mix_5	1	10	39	2.2757
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	39	1.2356
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	39	0.4247
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	39	2.372
F7	plant_miRNA	L-Proline	mix_5	3	10	39	2.4151
F8	scrambled_miRNA	Glycine	mix_5	4	10	39	2.0496
F9	plant_miRNA	L-Methionine	mix_5	4	10	39	0.9213
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	39	0.9242
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	39	0.386
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	39	0.0899
G1	N.A.	Glycine	N.A.	N.A.	N.A.	39	0.0851
G2	plant_miRNA	L-Proline	mix_5	1	10	39	2.153
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	39	2.2409
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	39	0.9116
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	39	0.4207
G6	plant_miRNA	L-Lysine	mix_5	3	10	39	2.3132
G7	scrambled_miRNA	L-Proline	mix_5	3	10	39	2.4216
G8	plant_miRNA	Glycine	mix_5	4	10	39	2.1796
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	39	0.9332
G10	plant_miRNA	L-Methionine	mix_5	5	10	39	0.9398
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	39	0.3853
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	39	0.0848
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	39	0.0887
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	39	0.0863
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	39	0.0927
H7	N.A.	Glycine	N.A.	N.A.	N.A.	39	0.0894
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	39	0.0935
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	39	0.0888
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	40	0.0827
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	40	0.0854
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	40	0.0869
A7	N.A.	Glycine	N.A.	N.A.	N.A.	40	0.0868
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	40	0.0903
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	40	0.0889
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	40	0.0966
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	40	1.3186
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	40	0.4117
B4	scrambled_miRNA	Glycine	mix_5	2	10	40	2.1069
B5	plant_miRNA	L-Lysine	mix_5	2	10	40	2.3085
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	40	1.1327
B7	plant_miRNA	Glycine	mix_5	3	10	40	2.186
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	40	0.4805
B9	plant_miRNA	L-Proline	mix_5	4	10	40	2.5607
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	40	2.3733
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	40	1.0483
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	40	0.0864
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	40	0.1026
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	40	1.2621
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	40	0.4786
C4	plant_miRNA	Glycine	mix_5	2	10	40	2.2404
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	40	2.2903
C6	plant_miRNA	L-Methionine	mix_5	3	10	40	1.0602
C7	scrambled_miRNA	Glycine	mix_5	3	10	40	2.248
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	40	0.4324
C9	scrambled_miRNA	L-Proline	mix_5	4	10	40	2.4767
C10	plant_miRNA	L-Lysine	mix_5	5	10	40	2.3531
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	40	1.2323
C12	N.A.	Glycine	N.A.	N.A.	N.A.	40	0.0876
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	40	0.0839
D2	plant_miRNA	L-Methionine	mix_5	1	10	40	0.9571
D3	plant_miRNA	Glycine	mix_5	1	10	40	2.2549
D4	plant_miRNA	L-Proline	mix_5	2	10	40	2.2603
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	40	1.0648
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	40	1.1816
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	40	0.4352
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	40	2.3499
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	40	1.3057
D10	scrambled_miRNA	Glycine	mix_5	5	10	40	2.2239
D11	scrambled_miRNA	L-Proline	mix_5	5	10	40	2.4912
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	40	0.091
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	40	0.0837
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	40	1.0902
E3	scrambled_miRNA	Glycine	mix_5	1	10	40	1.9992
E4	scrambled_miRNA	L-Proline	mix_5	2	10	40	2.3309
E5	plant_miRNA	L-Methionine	mix_5	2	10	40	0.9795
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	40	1.2639
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	40	0.4461
E8	plant_miRNA	L-Lysine	mix_5	4	10	40	2.3516
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	40	1.1108
E10	plant_miRNA	Glycine	mix_5	5	10	40	2.1263
E11	plant_miRNA	L-Proline	mix_5	5	10	40	2.3529
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	40	0.0917
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	40	0.0804
F2	scrambled_miRNA	L-Proline	mix_5	1	10	40	2.1304
F3	plant_miRNA	L-Lysine	mix_5	1	10	40	2.2829
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	40	1.3371
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	40	0.4577
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	40	2.392
F7	plant_miRNA	L-Proline	mix_5	3	10	40	2.4996
F8	scrambled_miRNA	Glycine	mix_5	4	10	40	2.0546
F9	plant_miRNA	L-Methionine	mix_5	4	10	40	1.0057
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	40	0.9951
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	40	0.3993
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	40	0.0898
G1	N.A.	Glycine	N.A.	N.A.	N.A.	40	0.0848
G2	plant_miRNA	L-Proline	mix_5	1	10	40	2.1516
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	40	2.2561
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	40	0.9992
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	40	0.4524
G6	plant_miRNA	L-Lysine	mix_5	3	10	40	2.3506
G7	scrambled_miRNA	L-Proline	mix_5	3	10	40	2.4511
G8	plant_miRNA	Glycine	mix_5	4	10	40	2.1933
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	40	0.9707
G10	plant_miRNA	L-Methionine	mix_5	5	10	40	0.9925
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	40	0.4034
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	40	0.0847
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	40	0.0889
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	40	0.0868
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	40	0.0925
H7	N.A.	Glycine	N.A.	N.A.	N.A.	40	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	40	0.0914
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	40	0.0891
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	41	0.0824
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	41	0.0855
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	41	0.0867
A7	N.A.	Glycine	N.A.	N.A.	N.A.	41	0.0869
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	41	0.0901
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	41	0.0889
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	41	0.0966
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	41	1.4383
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	41	0.4369
B4	scrambled_miRNA	Glycine	mix_5	2	10	41	2.1532
B5	plant_miRNA	L-Lysine	mix_5	2	10	41	2.3138
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	41	1.193
B7	plant_miRNA	Glycine	mix_5	3	10	41	2.2116
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	41	0.5152
B9	plant_miRNA	L-Proline	mix_5	4	10	41	2.5678
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	41	2.4016
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	41	1.1054
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	41	0.0862
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	41	0.1032
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	41	1.2905
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	41	0.5083
C4	plant_miRNA	Glycine	mix_5	2	10	41	2.2057
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	41	2.3001
C6	plant_miRNA	L-Methionine	mix_5	3	10	41	1.1104
C7	scrambled_miRNA	Glycine	mix_5	3	10	41	2.2498
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	41	0.4586
C9	scrambled_miRNA	L-Proline	mix_5	4	10	41	2.4552
C10	plant_miRNA	L-Lysine	mix_5	5	10	41	2.3811
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	41	1.3134
C12	N.A.	Glycine	N.A.	N.A.	N.A.	41	0.088
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	41	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	41	0.992
D3	plant_miRNA	Glycine	mix_5	1	10	41	2.2736
D4	plant_miRNA	L-Proline	mix_5	2	10	41	2.2615
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	41	1.1209
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	41	1.2366
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	41	0.4726
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	41	2.3726
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	41	1.3612
D10	scrambled_miRNA	Glycine	mix_5	5	10	41	2.24
D11	scrambled_miRNA	L-Proline	mix_5	5	10	41	2.5284
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	41	0.091
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	41	0.0832
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	41	1.1631
E3	scrambled_miRNA	Glycine	mix_5	1	10	41	2.0212
E4	scrambled_miRNA	L-Proline	mix_5	2	10	41	2.3559
E5	plant_miRNA	L-Methionine	mix_5	2	10	41	1.0385
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	41	1.4218
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	41	0.4758
E8	plant_miRNA	L-Lysine	mix_5	4	10	41	2.3561
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	41	1.1696
E10	plant_miRNA	Glycine	mix_5	5	10	41	2.1285
E11	plant_miRNA	L-Proline	mix_5	5	10	41	2.3421
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	41	0.0915
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	41	0.0805
F2	scrambled_miRNA	L-Proline	mix_5	1	10	41	2.2184
F3	plant_miRNA	L-Lysine	mix_5	1	10	41	2.2872
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	41	1.4339
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	41	0.4988
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	41	2.4078
F7	plant_miRNA	L-Proline	mix_5	3	10	41	2.4033
F8	scrambled_miRNA	Glycine	mix_5	4	10	41	2.0979
F9	plant_miRNA	L-Methionine	mix_5	4	10	41	1.0765
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	41	1.0583
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	41	0.4142
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	41	0.0899
G1	N.A.	Glycine	N.A.	N.A.	N.A.	41	0.085
G2	plant_miRNA	L-Proline	mix_5	1	10	41	2.1589
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	41	2.265
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	41	1.0672
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	41	0.4924
G6	plant_miRNA	L-Lysine	mix_5	3	10	41	2.3428
G7	scrambled_miRNA	L-Proline	mix_5	3	10	41	2.4036
G8	plant_miRNA	Glycine	mix_5	4	10	41	2.1928
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	41	1.0005
G10	plant_miRNA	L-Methionine	mix_5	5	10	41	1.0379
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	41	0.4264
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	41	0.0862
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	41	0.0888
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	41	0.0871
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	41	0.0924
H7	N.A.	Glycine	N.A.	N.A.	N.A.	41	0.0894
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	41	0.0905
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	41	0.0896
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	42	0.0823
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	42	0.0854
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	42	0.0868
A7	N.A.	Glycine	N.A.	N.A.	N.A.	42	0.0871
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	42	0.0901
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	42	0.089
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	42	0.0967
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	42	1.5625
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	42	0.4689
B4	scrambled_miRNA	Glycine	mix_5	2	10	42	2.1552
B5	plant_miRNA	L-Lysine	mix_5	2	10	42	2.3108
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	42	1.2445
B7	plant_miRNA	Glycine	mix_5	3	10	42	2.214
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	42	0.5601
B9	plant_miRNA	L-Proline	mix_5	4	10	42	2.5433
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	42	2.4223
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	42	1.1843
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	42	0.0864
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	42	0.1039
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	42	1.3941
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	42	0.5445
C4	plant_miRNA	Glycine	mix_5	2	10	42	2.2151
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	42	2.3068
C6	plant_miRNA	L-Methionine	mix_5	3	10	42	1.1434
C7	scrambled_miRNA	Glycine	mix_5	3	10	42	2.1927
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	42	0.4885
C9	scrambled_miRNA	L-Proline	mix_5	4	10	42	2.4743
C10	plant_miRNA	L-Lysine	mix_5	5	10	42	2.3589
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	42	1.3744
C12	N.A.	Glycine	N.A.	N.A.	N.A.	42	0.0878
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	42	0.0841
D2	plant_miRNA	L-Methionine	mix_5	1	10	42	1.0231
D3	plant_miRNA	Glycine	mix_5	1	10	42	2.2483
D4	plant_miRNA	L-Proline	mix_5	2	10	42	2.2592
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	42	1.1663
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	42	1.287
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	42	0.5183
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	42	2.3822
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	42	1.4244
D10	scrambled_miRNA	Glycine	mix_5	5	10	42	2.2269
D11	scrambled_miRNA	L-Proline	mix_5	5	10	42	2.5128
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	42	0.0911
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	42	0.0841
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	42	1.2292
E3	scrambled_miRNA	Glycine	mix_5	1	10	42	2.0411
E4	scrambled_miRNA	L-Proline	mix_5	2	10	42	2.3811
E5	plant_miRNA	L-Methionine	mix_5	2	10	42	1.0924
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	42	1.3369
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	42	0.5108
E8	plant_miRNA	L-Lysine	mix_5	4	10	42	2.3576
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	42	1.2213
E10	plant_miRNA	Glycine	mix_5	5	10	42	2.128
E11	plant_miRNA	L-Proline	mix_5	5	10	42	2.3487
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	42	0.0914
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	42	0.0806
F2	scrambled_miRNA	L-Proline	mix_5	1	10	42	2.1352
F3	plant_miRNA	L-Lysine	mix_5	1	10	42	2.2831
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	42	1.516
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	42	0.5481
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	42	2.4128
F7	plant_miRNA	L-Proline	mix_5	3	10	42	2.385
F8	scrambled_miRNA	Glycine	mix_5	4	10	42	2.0896
F9	plant_miRNA	L-Methionine	mix_5	4	10	42	1.1413
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	42	1.1155
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	42	0.4307
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	42	0.09
G1	N.A.	Glycine	N.A.	N.A.	N.A.	42	0.0853
G2	plant_miRNA	L-Proline	mix_5	1	10	42	2.148
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	42	2.2714
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	42	1.1457
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	42	0.5424
G6	plant_miRNA	L-Lysine	mix_5	3	10	42	2.339
G7	scrambled_miRNA	L-Proline	mix_5	3	10	42	2.4538
G8	plant_miRNA	Glycine	mix_5	4	10	42	2.1941
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	42	1.0267
G10	plant_miRNA	L-Methionine	mix_5	5	10	42	1.0769
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	42	0.4541
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	42	0.0852
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	42	0.089
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	42	0.087
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	42	0.0928
H7	N.A.	Glycine	N.A.	N.A.	N.A.	42	0.0897
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	42	0.0905
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	42	0.0894
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	43	0.0824
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	43	0.0855
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	43	0.0873
A7	N.A.	Glycine	N.A.	N.A.	N.A.	43	0.087
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	43	0.0899
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	43	0.0891
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	43	0.0965
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	43	1.6636
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	43	0.5129
B4	scrambled_miRNA	Glycine	mix_5	2	10	43	2.1149
B5	plant_miRNA	L-Lysine	mix_5	2	10	43	2.3117
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	43	1.2921
B7	plant_miRNA	Glycine	mix_5	3	10	43	2.2324
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	43	0.629
B9	plant_miRNA	L-Proline	mix_5	4	10	43	2.5404
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	43	2.4366
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	43	1.2329
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	43	0.0863
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	43	0.1046
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	43	1.3908
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	43	0.5937
C4	plant_miRNA	Glycine	mix_5	2	10	43	2.2693
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	43	2.3108
C6	plant_miRNA	L-Methionine	mix_5	3	10	43	1.1949
C7	scrambled_miRNA	Glycine	mix_5	3	10	43	2.2516
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	43	0.5273
C9	scrambled_miRNA	L-Proline	mix_5	4	10	43	2.4837
C10	plant_miRNA	L-Lysine	mix_5	5	10	43	2.3641
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	43	1.333
C12	N.A.	Glycine	N.A.	N.A.	N.A.	43	0.0873
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	43	0.0842
D2	plant_miRNA	L-Methionine	mix_5	1	10	43	1.0517
D3	plant_miRNA	Glycine	mix_5	1	10	43	2.2984
D4	plant_miRNA	L-Proline	mix_5	2	10	43	2.2522
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	43	1.2072
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	43	1.3332
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	43	0.5804
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	43	2.3926
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	43	1.4882
D10	scrambled_miRNA	Glycine	mix_5	5	10	43	2.2148
D11	scrambled_miRNA	L-Proline	mix_5	5	10	43	2.5162
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	43	0.0912
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	43	0.0834
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	43	1.2863
E3	scrambled_miRNA	Glycine	mix_5	1	10	43	2.0365
E4	scrambled_miRNA	L-Proline	mix_5	2	10	43	2.3335
E5	plant_miRNA	L-Methionine	mix_5	2	10	43	1.1391
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	43	1.5182
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	43	0.5551
E8	plant_miRNA	L-Lysine	mix_5	4	10	43	2.3384
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	43	1.2668
E10	plant_miRNA	Glycine	mix_5	5	10	43	2.1314
E11	plant_miRNA	L-Proline	mix_5	5	10	43	2.3416
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	43	0.0913
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	43	0.0809
F2	scrambled_miRNA	L-Proline	mix_5	1	10	43	2.2086
F3	plant_miRNA	L-Lysine	mix_5	1	10	43	2.2817
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	43	1.5979
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	43	0.6088
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	43	2.4177
F7	plant_miRNA	L-Proline	mix_5	3	10	43	2.447
F8	scrambled_miRNA	Glycine	mix_5	4	10	43	2.0708
F9	plant_miRNA	L-Methionine	mix_5	4	10	43	1.2027
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	43	1.1655
