Well_ID,ASV,N_souce,miRNA,Replicate ,Dose(uM),Time,OD_600
E7,172,Mix_17aa,sc827,n2,2,16,1.011000037
E8,172,Mix_17aa,p827,n2,2,16,1.010100007
E9,172,Mix_17aa,p_mix,n2,10,16,1.069000006
E10,172,Mix_17aa,sc_mix,n2,10,16,1.049200058
F2,Control,Mix_17aa,Control,n2,Control,16,0.083800003
F3,6,Mix_17aa,sc827,n2,2,16,1.74000001
F4,6,Mix_17aa,p827,n2,2,16,1.744500041
F5,6,Mix_17aa,p5642b,n2,2,16,1.745800018
F6,6,Mix_17aa,sc5642b,n2,2,16,1.735499978
F7,172,Mix_17aa,p159,n2,2,16,0.978100002
F8,172,Mix_17aa,sc159,n2,2,16,0.968699992
F9,172,Mix_17aa,p158b,n2,2,16,0.94630003
F10,172,Mix_17aa,sc158b,n2,2,16,0.989000022
F11,Control,Mix_17aa,Control,n2,Control,16,0.084799998
G2,Control,Mix_17aa,Control,n2,Control,16,0.073399998
G3,6,Mix_17aa,sc159,n2,2,16,1.731299996
G4,6,Mix_17aa,p159,n2,2,16,1.714300036
G5,6,Mix_17aa,sc158b,n2,2,16,1.723899961
G6,6,Mix_17aa,p158b,n2,2,16,1.684000015
G7,172,Mix_17aa,p158a,n2,2,16,0.931400001
G8,172,Mix_17aa,sc158a,n2,2,16,0.94660002
G9,172,Mix_17aa,sc5642b,n2,2,16,1.022600055
G10,172,Mix_17aa,p5642b,n2,2,16,0.994599998
G11,Control,Mix_17aa,Control,n2,Control,16,0.082400002
E3,6,Mix_17aa,p_mix,n2,10,17,1.68840003
E4,6,Mix_17aa,sc_mix,n2,10,17,1.691900015
E5,6,Mix_17aa,p158a,n2,2,17,1.824499965
E6,6,Mix_17aa,sc158a,n2,2,17,1.858299971
E7,172,Mix_17aa,sc827,n2,2,17,1.100200057
E8,172,Mix_17aa,p827,n2,2,17,1.059999943
E9,172,Mix_17aa,p_mix,n2,10,17,1.104799986
E10,172,Mix_17aa,sc_mix,n2,10,17,1.129600048
F2,Control,Mix_17aa,Control,n2,Control,17,0.084299996
F3,6,Mix_17aa,sc827,n2,2,17,1.7579
F4,6,Mix_17aa,p827,n2,2,17,1.760400057
F5,6,Mix_17aa,p5642b,n2,2,17,1.763399959
F6,6,Mix_17aa,sc5642b,n2,2,17,1.752900004
F7,172,Mix_17aa,p159,n2,2,17,1.047600031
F8,172,Mix_17aa,sc159,n2,2,17,1.042700052
F9,172,Mix_17aa,p158b,n2,2,17,1.032500029
F10,172,Mix_17aa,sc158b,n2,2,17,1.093999982
F11,Control,Mix_17aa,Control,n2,Control,17,0.085299999
G2,Control,Mix_17aa,Control,n2,Control,17,0.074100003
G3,6,Mix_17aa,sc159,n2,2,17,1.75
G4,6,Mix_17aa,p159,n2,2,17,1.736400008
G5,6,Mix_17aa,sc158b,n2,2,17,1.746099949
G6,6,Mix_17aa,p158b,n2,2,17,1.708799958
G7,172,Mix_17aa,p158a,n2,2,17,1.032299995
G8,172,Mix_17aa,sc158a,n2,2,17,1.006600022
G9,172,Mix_17aa,sc5642b,n2,2,17,1.056399941
G10,172,Mix_17aa,p5642b,n2,2,17,1.056900024
G11,Control,Mix_17aa,Control,n2,Control,17,0.082500003
E3,6,Mix_17aa,p_mix,n2,10,18,1.702499986
E4,6,Mix_17aa,sc_mix,n2,10,18,1.710399985
E5,6,Mix_17aa,p158a,n2,2,18,1.840499997
E6,6,Mix_17aa,sc158a,n2,2,18,1.865100026
E7,172,Mix_17aa,sc827,n2,2,18,1.109300017
E8,172,Mix_17aa,p827,n2,2,18,1.126399994
E9,172,Mix_17aa,p_mix,n2,10,18,1.257500052
E10,172,Mix_17aa,sc_mix,n2,10,18,1.228500009
F2,Control,Mix_17aa,Control,n2,Control,18,0.084600002
F3,6,Mix_17aa,sc827,n2,2,18,1.771299958
F4,6,Mix_17aa,p827,n2,2,18,1.774600029
F5,6,Mix_17aa,p5642b,n2,2,18,1.780799985
F6,6,Mix_17aa,sc5642b,n2,2,18,1.767199993
F7,172,Mix_17aa,p159,n2,2,18,1.077700019
F8,172,Mix_17aa,sc159,n2,2,18,1.072000027
F9,172,Mix_17aa,p158b,n2,2,18,1.031399965
F10,172,Mix_17aa,sc158b,n2,2,18,1.115399957
F11,Control,Mix_17aa,Control,n2,Control,18,0.085600004
G2,Control,Mix_17aa,Control,n2,Control,18,0.075499997
G3,6,Mix_17aa,sc159,n2,2,18,1.774299979
G4,6,Mix_17aa,p159,n2,2,18,1.752699971
G5,6,Mix_17aa,sc158b,n2,2,18,1.751299977
G6,6,Mix_17aa,p158b,n2,2,18,1.727699995
G7,172,Mix_17aa,p158a,n2,2,18,1.040500045
G8,172,Mix_17aa,sc158a,n2,2,18,1.035099983
G9,172,Mix_17aa,sc5642b,n2,2,18,1.138599992
G10,172,Mix_17aa,p5642b,n2,2,18,1.137799978
G11,Control,Mix_17aa,Control,n2,Control,18,0.082400002
E3,6,Mix_17aa,p_mix,n2,10,19,1.71389997
E4,6,Mix_17aa,sc_mix,n2,10,19,1.718199968
E5,6,Mix_17aa,p158a,n2,2,19,1.84860003
E6,6,Mix_17aa,sc158a,n2,2,19,1.875200033
E7,172,Mix_17aa,sc827,n2,2,19,1.190099955
E8,172,Mix_17aa,p827,n2,2,19,1.149600029
E9,172,Mix_17aa,p_mix,n2,10,19,1.249300003
E10,172,Mix_17aa,sc_mix,n2,10,19,1.2579
F2,Control,Mix_17aa,Control,n2,Control,19,0.084100001
F3,6,Mix_17aa,sc827,n2,2,19,1.778300047
F4,6,Mix_17aa,p827,n2,2,19,1.784700036
F5,6,Mix_17aa,p5642b,n2,2,19,1.791599989
F6,6,Mix_17aa,sc5642b,n2,2,19,1.779800057
F7,172,Mix_17aa,p159,n2,2,19,1.121500015
F8,172,Mix_17aa,sc159,n2,2,19,1.174700022
F9,172,Mix_17aa,p158b,n2,2,19,1.126000047
F10,172,Mix_17aa,sc158b,n2,2,19,1.150699973
F11,Control,Mix_17aa,Control,n2,Control,19,0.0854
G2,Control,Mix_17aa,Control,n2,Control,19,0.073399998
G3,6,Mix_17aa,sc159,n2,2,19,1.778599977
G4,6,Mix_17aa,p159,n2,2,19,1.763100028
G5,6,Mix_17aa,sc158b,n2,2,19,1.765900016
G6,6,Mix_17aa,p158b,n2,2,19,1.734899998
G7,172,Mix_17aa,p158a,n2,2,19,1.135599971
G8,172,Mix_17aa,sc158a,n2,2,19,1.087299943
G9,172,Mix_17aa,sc5642b,n2,2,19,1.129199982
G10,172,Mix_17aa,p5642b,n2,2,19,1.105800033
G11,Control,Mix_17aa,Control,n2,Control,19,0.0823
E3,6,Mix_17aa,p_mix,n2,10,20,1.714599967
E4,6,Mix_17aa,sc_mix,n2,10,20,1.728800058
E5,6,Mix_17aa,p158a,n2,2,20,1.859899998
E6,6,Mix_17aa,sc158a,n2,2,20,1.898800015
E7,172,Mix_17aa,sc827,n2,2,20,1.218700051
E8,172,Mix_17aa,p827,n2,2,20,1.18599999
E9,172,Mix_17aa,p_mix,n2,10,20,1.28760004
E10,172,Mix_17aa,sc_mix,n2,10,20,1.202000022
F2,Control,Mix_17aa,Control,n2,Control,20,0.083999999
F3,6,Mix_17aa,sc827,n2,2,20,1.790400028
F4,6,Mix_17aa,p827,n2,2,20,1.80309999
F5,6,Mix_17aa,p5642b,n2,2,20,1.799000025
F6,6,Mix_17aa,sc5642b,n2,2,20,1.787500024
F7,172,Mix_17aa,p159,n2,2,20,1.125399947
F8,172,Mix_17aa,sc159,n2,2,20,1.21420002
F9,172,Mix_17aa,p158b,n2,2,20,1.153900027
F10,172,Mix_17aa,sc158b,n2,2,20,1.240700006
F11,Control,Mix_17aa,Control,n2,Control,20,0.085299999
G2,Control,Mix_17aa,Control,n2,Control,20,0.071699999
G3,6,Mix_17aa,sc159,n2,2,20,1.787500024
G4,6,Mix_17aa,p159,n2,2,20,1.773699999
G5,6,Mix_17aa,sc158b,n2,2,20,1.778300047
G6,6,Mix_17aa,p158b,n2,2,20,1.747799993
G7,172,Mix_17aa,p158a,n2,2,20,1.152500033
G8,172,Mix_17aa,sc158a,n2,2,20,1.11740005
G9,172,Mix_17aa,sc5642b,n2,2,20,1.258299947
G10,172,Mix_17aa,p5642b,n2,2,20,1.157699943
G11,Control,Mix_17aa,Control,n2,Control,20,0.082400002
E3,6,Mix_17aa,p_mix,n2,10,21,1.729799986
E4,6,Mix_17aa,sc_mix,n2,10,21,1.740200043
E5,6,Mix_17aa,p158a,n2,2,21,1.870800018
E6,6,Mix_17aa,sc158a,n2,2,21,1.911299944
E7,172,Mix_17aa,sc827,n2,2,21,1.262799978
E8,172,Mix_17aa,p827,n2,2,21,1.183899999
E9,172,Mix_17aa,p_mix,n2,10,21,1.304200053
E10,172,Mix_17aa,sc_mix,n2,10,21,1.243000031
F2,Control,Mix_17aa,Control,n2,Control,21,0.083899997
F3,6,Mix_17aa,sc827,n2,2,21,1.797999978
F4,6,Mix_17aa,p827,n2,2,21,1.808599949
F5,6,Mix_17aa,p5642b,n2,2,21,1.807199955
F6,6,Mix_17aa,sc5642b,n2,2,21,1.795600057
F7,172,Mix_17aa,p159,n2,2,21,1.289199948
F8,172,Mix_17aa,sc159,n2,2,21,1.194499969
F9,172,Mix_17aa,p158b,n2,2,21,1.192199945
F10,172,Mix_17aa,sc158b,n2,2,21,1.235700011
F11,Control,Mix_17aa,Control,n2,Control,21,0.0858
G2,Control,Mix_17aa,Control,n2,Control,21,0.0722
G3,6,Mix_17aa,sc159,n2,2,21,1.794499993
G4,6,Mix_17aa,p159,n2,2,21,1.786800027
G5,6,Mix_17aa,sc158b,n2,2,21,1.785599947
G6,6,Mix_17aa,p158b,n2,2,21,1.75909996
G7,172,Mix_17aa,p158a,n2,2,21,1.125
G8,172,Mix_17aa,sc158a,n2,2,21,1.179499984
G9,172,Mix_17aa,sc5642b,n2,2,21,1.298400044
G10,172,Mix_17aa,p5642b,n2,2,21,1.200999975
G11,Control,Mix_17aa,Control,n2,Control,21,0.082599998
E3,6,Mix_17aa,p_mix,n2,10,22,1.736600041
E4,6,Mix_17aa,sc_mix,n2,10,22,1.749300003
E5,6,Mix_17aa,p158a,n2,2,22,1.880100012
E6,6,Mix_17aa,sc158a,n2,2,22,1.917899966
E7,172,Mix_17aa,sc827,n2,2,22,1.260400057
E8,172,Mix_17aa,p827,n2,2,22,1.304200053
E9,172,Mix_17aa,p_mix,n2,10,22,1.288900018
E10,172,Mix_17aa,sc_mix,n2,10,22,1.303300023
F2,Control,Mix_17aa,Control,n2,Control,22,0.083899997
F3,6,Mix_17aa,sc827,n2,2,22,1.799600005
F4,6,Mix_17aa,p827,n2,2,22,1.812100053
F5,6,Mix_17aa,p5642b,n2,2,22,1.810199976
F6,6,Mix_17aa,sc5642b,n2,2,22,1.801599979
F7,172,Mix_17aa,p159,n2,2,22,1.213400006
F8,172,Mix_17aa,sc159,n2,2,22,1.245300055
F9,172,Mix_17aa,p158b,n2,2,22,1.253100038
F10,172,Mix_17aa,sc158b,n2,2,22,1.248600006
F11,Control,Mix_17aa,Control,n2,Control,22,0.085199997
G2,Control,Mix_17aa,Control,n2,Control,22,0.072300002
G3,6,Mix_17aa,sc159,n2,2,22,1.799499989
G4,6,Mix_17aa,p159,n2,2,22,1.789899945
G5,6,Mix_17aa,sc158b,n2,2,22,1.789199948
G6,6,Mix_17aa,p158b,n2,2,22,1.765499949
G7,172,Mix_17aa,p158a,n2,2,22,1.197700024
G8,172,Mix_17aa,sc158a,n2,2,22,1.151100039
G9,172,Mix_17aa,sc5642b,n2,2,22,1.316699982
G10,172,Mix_17aa,p5642b,n2,2,22,1.273000002
G11,Control,Mix_17aa,Control,n2,Control,22,0.082099997
E3,6,Mix_17aa,p_mix,n2,10,23,1.750800014
E4,6,Mix_17aa,sc_mix,n2,10,23,1.761700034
E5,6,Mix_17aa,p158a,n2,2,23,1.887799978
E6,6,Mix_17aa,sc158a,n2,2,23,1.927099943
E7,172,Mix_17aa,sc827,n2,2,23,1.267400026
E8,172,Mix_17aa,p827,n2,2,23,1.324800014
E9,172,Mix_17aa,p_mix,n2,10,23,1.388100028
E10,172,Mix_17aa,sc_mix,n2,10,23,1.322700024
F2,Control,Mix_17aa,Control,n2,Control,23,0.084100001
F3,6,Mix_17aa,sc827,n2,2,23,1.807500005
F4,6,Mix_17aa,p827,n2,2,23,1.824300051
F5,6,Mix_17aa,p5642b,n2,2,23,1.819900036
F6,6,Mix_17aa,sc5642b,n2,2,23,1.808099985
F7,172,Mix_17aa,p159,n2,2,23,1.244899988
F8,172,Mix_17aa,sc159,n2,2,23,1.331900001
F9,172,Mix_17aa,p158b,n2,2,23,1.334599972
F10,172,Mix_17aa,sc158b,n2,2,23,1.271399975
F11,Control,Mix_17aa,Control,n2,Control,23,0.085500002
G2,Control,Mix_17aa,Control,n2,Control,23,0.0735
G3,6,Mix_17aa,sc159,n2,2,23,1.807299972
G4,6,Mix_17aa,p159,n2,2,23,1.796700001
G5,6,Mix_17aa,sc158b,n2,2,23,1.799800038
G6,6,Mix_17aa,p158b,n2,2,23,1.773300052
G7,172,Mix_17aa,p158a,n2,2,23,1.300600052
G8,172,Mix_17aa,sc158a,n2,2,23,1.275099993
G9,172,Mix_17aa,sc5642b,n2,2,23,1.385699987
G10,172,Mix_17aa,p5642b,n2,2,23,1.366000056
G11,Control,Mix_17aa,Control,n2,Control,23,0.082400002
E3,6,Mix_17aa,p_mix,n2,10,24,1.754899979
E4,6,Mix_17aa,sc_mix,n2,10,24,1.770499945
E5,6,Mix_17aa,p158a,n2,2,24,1.89320004
E6,6,Mix_17aa,sc158a,n2,2,24,1.932199955
E7,172,Mix_17aa,sc827,n2,2,24,1.371700048
E8,172,Mix_17aa,p827,n2,2,24,1.320500016
E9,172,Mix_17aa,p_mix,n2,10,24,1.413699985
E10,172,Mix_17aa,sc_mix,n2,10,24,1.372300029
F2,Control,Mix_17aa,Control,n2,Control,24,0.084100001
F3,6,Mix_17aa,sc827,n2,2,24,1.814399958
F4,6,Mix_17aa,p827,n2,2,24,1.830000043
F5,6,Mix_17aa,p5642b,n2,2,24,1.825099945
F6,6,Mix_17aa,sc5642b,n2,2,24,1.814900041
F7,172,Mix_17aa,p159,n2,2,24,1.315500021
F8,172,Mix_17aa,sc159,n2,2,24,1.396999955
F9,172,Mix_17aa,p158b,n2,2,24,1.380499959
F10,172,Mix_17aa,sc158b,n2,2,24,1.383200049
F11,Control,Mix_17aa,Control,n2,Control,24,0.085699998
G2,Control,Mix_17aa,Control,n2,Control,24,0.073899999
G3,6,Mix_17aa,sc159,n2,2,24,1.812899947
G4,6,Mix_17aa,p159,n2,2,24,1.804399967
G5,6,Mix_17aa,sc158b,n2,2,24,1.806900024
G6,6,Mix_17aa,p158b,n2,2,24,1.782099962
G7,172,Mix_17aa,p158a,n2,2,24,1.266600013
G8,172,Mix_17aa,sc158a,n2,2,24,1.319200039
G9,172,Mix_17aa,sc5642b,n2,2,24,1.342000008
G10,172,Mix_17aa,p5642b,n2,2,24,1.419800043
G11,Control,Mix_17aa,Control,n2,Control,24,0.082599998
E3,6,Mix_17aa,p_mix,n2,10,25,1.75940001
E4,6,Mix_17aa,sc_mix,n2,10,25,1.780099988
E5,6,Mix_17aa,p158a,n2,2,25,1.898399949
E6,6,Mix_17aa,sc158a,n2,2,25,1.933200002
E7,172,Mix_17aa,sc827,n2,2,25,1.433899999
E8,172,Mix_17aa,p827,n2,2,25,1.386999965
E9,172,Mix_17aa,p_mix,n2,10,25,1.435400009
E10,172,Mix_17aa,sc_mix,n2,10,25,1.466199994
F2,Control,Mix_17aa,Control,n2,Control,25,0.084299996
F3,6,Mix_17aa,sc827,n2,2,25,1.819399953
F4,6,Mix_17aa,p827,n2,2,25,1.836699963
F5,6,Mix_17aa,p5642b,n2,2,25,1.832100034
F6,6,Mix_17aa,sc5642b,n2,2,25,1.819700003
F7,172,Mix_17aa,p159,n2,2,25,1.286900043
F8,172,Mix_17aa,sc159,n2,2,25,1.440099955
F9,172,Mix_17aa,p158b,n2,2,25,1.387799978
F10,172,Mix_17aa,sc158b,n2,2,25,1.359899998
F11,Control,Mix_17aa,Control,n2,Control,25,0.085900001
G2,Control,Mix_17aa,Control,n2,Control,25,0.073700003
G3,6,Mix_17aa,sc159,n2,2,25,1.818500042
G4,6,Mix_17aa,p159,n2,2,25,1.809700012
G5,6,Mix_17aa,sc158b,n2,2,25,1.812100053
G6,6,Mix_17aa,p158b,n2,2,25,1.787400007
G7,172,Mix_17aa,p158a,n2,2,25,1.393700004
G8,172,Mix_17aa,sc158a,n2,2,25,1.360700011
G9,172,Mix_17aa,sc5642b,n2,2,25,1.498600006
G10,172,Mix_17aa,p5642b,n2,2,25,1.436200023
G11,Control,Mix_17aa,Control,n2,Control,25,0.082699999
E3,6,Mix_17aa,p_mix,n2,10,26,1.76699996
E4,6,Mix_17aa,sc_mix,n2,10,26,1.788300037
E5,6,Mix_17aa,p158a,n2,2,26,1.908900023
E6,6,Mix_17aa,sc158a,n2,2,26,1.943300009
E7,172,Mix_17aa,sc827,n2,2,26,1.326300025
E8,172,Mix_17aa,p827,n2,2,26,1.350700021
E9,172,Mix_17aa,p_mix,n2,10,26,1.483399987
E10,172,Mix_17aa,sc_mix,n2,10,26,1.414100051
F2,Control,Mix_17aa,Control,n2,Control,26,0.084399998
F3,6,Mix_17aa,sc827,n2,2,26,1.829200029
F4,6,Mix_17aa,p827,n2,2,26,1.843500018
F5,6,Mix_17aa,p5642b,n2,2,26,1.841799974
F6,6,Mix_17aa,sc5642b,n2,2,26,1.827999949
F7,172,Mix_17aa,p159,n2,2,26,1.36619997
F8,172,Mix_17aa,sc159,n2,2,26,1.479699969
F9,172,Mix_17aa,p158b,n2,2,26,1.462499976
F10,172,Mix_17aa,sc158b,n2,2,26,1.470900059
F11,Control,Mix_17aa,Control,n2,Control,26,0.086400002
G2,Control,Mix_17aa,Control,n2,Control,26,0.074000001
G3,6,Mix_17aa,sc159,n2,2,26,1.826099992
G4,6,Mix_17aa,p159,n2,2,26,1.818300009
G5,6,Mix_17aa,sc158b,n2,2,26,1.821400046
G6,6,Mix_17aa,p158b,n2,2,26,1.792500019
G7,172,Mix_17aa,p158a,n2,2,26,1.375499964
G8,172,Mix_17aa,sc158a,n2,2,26,1.386600018
G9,172,Mix_17aa,sc5642b,n2,2,26,1.476899981
G10,172,Mix_17aa,p5642b,n2,2,26,1.502900004
G11,Control,Mix_17aa,Control,n2,Control,26,0.082699999
E3,6,Mix_17aa,p_mix,n2,10,27,1.775599957
E4,6,Mix_17aa,sc_mix,n2,10,27,1.796200037
E5,6,Mix_17aa,p158a,n2,2,27,1.914999962
E6,6,Mix_17aa,sc158a,n2,2,27,1.952600002
E7,172,Mix_17aa,sc827,n2,2,27,1.393599987
E8,172,Mix_17aa,p827,n2,2,27,1.451099992
E9,172,Mix_17aa,p_mix,n2,10,27,1.514000058
E10,172,Mix_17aa,sc_mix,n2,10,27,1.496000051
F2,Control,Mix_17aa,Control,n2,Control,27,0.083800003
F3,6,Mix_17aa,sc827,n2,2,27,1.831799984
F4,6,Mix_17aa,p827,n2,2,27,1.851899981
F5,6,Mix_17aa,p5642b,n2,2,27,1.848199964
F6,6,Mix_17aa,sc5642b,n2,2,27,1.832299948
F7,172,Mix_17aa,p159,n2,2,27,1.491899967
F8,172,Mix_17aa,sc159,n2,2,27,1.423799992
F9,172,Mix_17aa,p158b,n2,2,27,1.392799973
F10,172,Mix_17aa,sc158b,n2,2,27,1.484799981
F11,Control,Mix_17aa,Control,n2,Control,27,0.085900001
G2,Control,Mix_17aa,Control,n2,Control,27,0.072899997
G3,6,Mix_17aa,sc159,n2,2,27,1.834100008
G4,6,Mix_17aa,p159,n2,2,27,1.823400021
G5,6,Mix_17aa,sc158b,n2,2,27,1.829300046
G6,6,Mix_17aa,p158b,n2,2,27,1.802299976
G7,172,Mix_17aa,p158a,n2,2,27,1.314900041
G8,172,Mix_17aa,sc158a,n2,2,27,1.426100016
G9,172,Mix_17aa,sc5642b,n2,2,27,1.505200028
G10,172,Mix_17aa,p5642b,n2,2,27,1.591500044
G11,Control,Mix_17aa,Control,n2,Control,27,0.082599998
E3,6,Mix_17aa,p_mix,n2,10,28,1.778499961
E4,6,Mix_17aa,sc_mix,n2,10,28,1.801699996
E5,6,Mix_17aa,p158a,n2,2,28,1.919700027
E6,6,Mix_17aa,sc158a,n2,2,28,1.955600023
E7,172,Mix_17aa,sc827,n2,2,28,1.425199986
E8,172,Mix_17aa,p827,n2,2,28,1.495100021
E9,172,Mix_17aa,p_mix,n2,10,28,1.506600022
E10,172,Mix_17aa,sc_mix,n2,10,28,1.43659997
F2,Control,Mix_17aa,Control,n2,Control,28,0.084100001
F3,6,Mix_17aa,sc827,n2,2,28,1.8398
F4,6,Mix_17aa,p827,n2,2,28,1.856699944
F5,6,Mix_17aa,p5642b,n2,2,28,1.855399966
F6,6,Mix_17aa,sc5642b,n2,2,28,1.84010005
F7,172,Mix_17aa,p159,n2,2,28,1.349499941
F8,172,Mix_17aa,sc159,n2,2,28,1.477100015
F9,172,Mix_17aa,p158b,n2,2,28,1.36650002
F10,172,Mix_17aa,sc158b,n2,2,28,1.435400009
F11,Control,Mix_17aa,Control,n2,Control,28,0.085699998
G2,Control,Mix_17aa,Control,n2,Control,28,0.071699999
G3,6,Mix_17aa,sc159,n2,2,28,1.840800047
G4,6,Mix_17aa,p159,n2,2,28,1.83010006
G5,6,Mix_17aa,sc158b,n2,2,28,1.834200025
G6,6,Mix_17aa,p158b,n2,2,28,1.805899978
G7,172,Mix_17aa,p158a,n2,2,28,1.423599958
G8,172,Mix_17aa,sc158a,n2,2,28,1.47329998
G9,172,Mix_17aa,sc5642b,n2,2,28,1.535099983
G10,172,Mix_17aa,p5642b,n2,2,28,1.424100041
G11,Control,Mix_17aa,Control,n2,Control,28,0.082699999
E3,6,Mix_17aa,p_mix,n2,10,29,1.78550005
E4,6,Mix_17aa,sc_mix,n2,10,29,1.809100032
E5,6,Mix_17aa,p158a,n2,2,29,1.926300049
E6,6,Mix_17aa,sc158a,n2,2,29,1.960999966
E7,172,Mix_17aa,sc827,n2,2,29,1.403800011
E8,172,Mix_17aa,p827,n2,2,29,1.54460001
E9,172,Mix_17aa,p_mix,n2,10,29,1.429700017
E10,172,Mix_17aa,sc_mix,n2,10,29,1.459800005
F2,Control,Mix_17aa,Control,n2,Control,29,0.083899997
F3,6,Mix_17aa,sc827,n2,2,29,1.843899965
F4,6,Mix_17aa,p827,n2,2,29,1.863199949
F5,6,Mix_17aa,p5642b,n2,2,29,1.860900044
F6,6,Mix_17aa,sc5642b,n2,2,29,1.844799995
F7,172,Mix_17aa,p159,n2,2,29,1.621700048
F8,172,Mix_17aa,sc159,n2,2,29,1.505800009
F9,172,Mix_17aa,p158b,n2,2,29,1.41050005
F10,172,Mix_17aa,sc158b,n2,2,29,1.43900001
F11,Control,Mix_17aa,Control,n2,Control,29,0.086499996
G2,Control,Mix_17aa,Control,n2,Control,29,0.071999997
G3,6,Mix_17aa,sc159,n2,2,29,1.844499946
G4,6,Mix_17aa,p159,n2,2,29,1.837000012
G5,6,Mix_17aa,sc158b,n2,2,29,1.841500044
G6,6,Mix_17aa,p158b,n2,2,29,1.81340003
G7,172,Mix_17aa,p158a,n2,2,29,1.274799943
G8,172,Mix_17aa,sc158a,n2,2,29,1.492699981
G9,172,Mix_17aa,sc5642b,n2,2,29,1.551100016
G10,172,Mix_17aa,p5642b,n2,2,29,1.547299981
G11,Control,Mix_17aa,Control,n2,Control,29,0.082599998
E3,6,Mix_17aa,p_mix,n2,10,30,1.788699985
E4,6,Mix_17aa,sc_mix,n2,10,30,1.814800024
E5,6,Mix_17aa,p158a,n2,2,30,1.932000041
E6,6,Mix_17aa,sc158a,n2,2,30,1.96329999
E7,172,Mix_17aa,sc827,n2,2,30,1.630800009
E8,172,Mix_17aa,p827,n2,2,30,1.49940002
E9,172,Mix_17aa,p_mix,n2,10,30,1.488499999
E10,172,Mix_17aa,sc_mix,n2,10,30,1.543099999
F2,Control,Mix_17aa,Control,n2,Control,30,0.083700001
F3,6,Mix_17aa,sc827,n2,2,30,1.850399971
F4,6,Mix_17aa,p827,n2,2,30,1.868600011
F5,6,Mix_17aa,p5642b,n2,2,30,1.864400029
F6,6,Mix_17aa,sc5642b,n2,2,30,1.851199985
F7,172,Mix_17aa,p159,n2,2,30,1.394500017
F8,172,Mix_17aa,sc159,n2,2,30,1.480999947
F9,172,Mix_17aa,p158b,n2,2,30,1.458099961
F10,172,Mix_17aa,sc158b,n2,2,30,1.470199943
F11,Control,Mix_17aa,Control,n2,Control,30,0.086300001
G2,Control,Mix_17aa,Control,n2,Control,30,0.071900003
G3,6,Mix_17aa,sc159,n2,2,30,1.851799965
G4,6,Mix_17aa,p159,n2,2,30,1.840499997
G5,6,Mix_17aa,sc158b,n2,2,30,1.845800042
G6,6,Mix_17aa,p158b,n2,2,30,1.787199974
G7,172,Mix_17aa,p158a,n2,2,30,1.385400057
G8,172,Mix_17aa,sc158a,n2,2,30,1.53670001
G9,172,Mix_17aa,sc5642b,n2,2,30,1.5898
G10,172,Mix_17aa,p5642b,n2,2,30,1.530200005
G11,Control,Mix_17aa,Control,n2,Control,30,0.082500003
E3,6,Mix_17aa,p_mix,n2,10,31,1.79550004
E4,6,Mix_17aa,sc_mix,n2,10,31,1.824200034
E5,6,Mix_17aa,p158a,n2,2,31,1.935899973
E6,6,Mix_17aa,sc158a,n2,2,31,1.973799944
E7,172,Mix_17aa,sc827,n2,2,31,1.568699956
E8,172,Mix_17aa,p827,n2,2,31,1.505300045
E9,172,Mix_17aa,p_mix,n2,10,31,1.469200015
E10,172,Mix_17aa,sc_mix,n2,10,31,1.593500018
F2,Control,Mix_17aa,Control,n2,Control,31,0.084600002
F3,6,Mix_17aa,sc827,n2,2,31,1.852499962
F4,6,Mix_17aa,p827,n2,2,31,1.873900056
F5,6,Mix_17aa,p5642b,n2,2,31,1.871899962
F6,6,Mix_17aa,sc5642b,n2,2,31,1.85619998
F7,172,Mix_17aa,p159,n2,2,31,1.359200001
F8,172,Mix_17aa,sc159,n2,2,31,1.452700019
F9,172,Mix_17aa,p158b,n2,2,31,1.469300032
F10,172,Mix_17aa,sc158b,n2,2,31,1.485100031
F11,Control,Mix_17aa,Control,n2,Control,31,0.087099999
G2,Control,Mix_17aa,Control,n2,Control,31,0.075599998
G3,6,Mix_17aa,sc159,n2,2,31,1.855499983
G4,6,Mix_17aa,p159,n2,2,31,1.844499946
G5,6,Mix_17aa,sc158b,n2,2,31,1.852599978
G6,6,Mix_17aa,p158b,n2,2,31,1.839300036
G7,172,Mix_17aa,p158a,n2,2,31,1.347000003
G8,172,Mix_17aa,sc158a,n2,2,31,1.520900011
G9,172,Mix_17aa,sc5642b,n2,2,31,1.621500015
G10,172,Mix_17aa,p5642b,n2,2,31,1.548200011
G11,Control,Mix_17aa,Control,n2,Control,31,0.082699999
E3,6,Mix_17aa,p_mix,n2,10,32,1.796700001
E4,6,Mix_17aa,sc_mix,n2,10,32,1.825600028
E5,6,Mix_17aa,p158a,n2,2,32,1.93719995
E6,6,Mix_17aa,sc158a,n2,2,32,1.97179997
E7,172,Mix_17aa,sc827,n2,2,32,1.496199965
E8,172,Mix_17aa,p827,n2,2,32,1.553200006
E9,172,Mix_17aa,p_mix,n2,10,32,1.566300035
E10,172,Mix_17aa,sc_mix,n2,10,32,1.55219996
F2,Control,Mix_17aa,Control,n2,Control,32,0.084299996
F3,6,Mix_17aa,sc827,n2,2,32,1.854400039
F4,6,Mix_17aa,p827,n2,2,32,1.875399947
F5,6,Mix_17aa,p5642b,n2,2,32,1.873999953
F6,6,Mix_17aa,sc5642b,n2,2,32,1.859799981
